JCR-888,1,javaxjcrnamespaceexcept not regist namespac uri
JCR-2735,0,make sessionprovid pluggabl jcrwebdavserverservlet
JCR-439,1,methodnam fail second time if clone referenc
JCR-674,1,string properti invalid xml charact export invalid xml
JCR-2220,0,use remoteresourcesplugin add licens and notic file binari
JCR-2337,0,tck nodemixinutil should exclud mixshar
JCR-528,0,tck getpersistentquerypathtest and savetest requir ntqueri
JCR-2918,0,avoid unnecessari index reader call use aggreg definit
JCR-2518,0,make itemid more stabl
JCR-1449,1,regist nodetyp empti namespac prefix caus namespac except sync node
JCR-874,0,move copi object
JCR-2167,0,compactnodetypedefread could autoprovid default namespac map if omit
JCR-2945,1,token authent paramet not load jaa configur
JCR-1720,0,jcr2spi configur entri size itemcach
JCR-418,0,net build script jackrabbit
JCR-2614,0,includ webdav litmu test jackrabbit integr test
JCR-2238,1,binari throw nullpointerexcept
JCR-1784,1,ocmth uuid collect element chang updat
JCR-2297,0,regist multipl node type same name singl file must fail
JCR-683,0,bad transit depend commonshttpcli
JCR-550,1,outofmemoryerror reindex repositori
JCR-1280,1,methodnam doe not work other path implement
JCR-237,1,methodnam doe not work correctli within transact
JCR-218,0,jcrrmi have methodnam throw repositoryexcept
JCR-565,0,refactor observationmanagerfactori
JCR-1057,0,log debug level rather info cachemanag
JCR-2984,1,jcr2spi methodnam pass prefix storag uri expect
JCR-1862,1,jcr2spi transient remov mandatori item throw constraintviolationexcept
JCR-2709,1,miss xpath escap queryjsp
JCR-1967,1,imposs comparison nodetypeimpl
JCR-856,0,nodeaddmixintest assumpt addmixin behaviour
JCR-1634,1,In XA transact methodnam doe not have effect
JCR-2625,0,spi2davex reduc memori footprint nodepropertyinfoimpl
JCR-376,0,jcrrmi depend commonslog
JCR-2202,1,usermanag methodnam nonexact fail find valu contain backslash
JCR-3247,1,sql2 isdescendantnod booleanquerytoomanyclaus return
JCR-1582,1,paramet idletim and queryclass caus queryhandl fail
JCR-139,1,queri name liter without namespac fail
JCR-3158,1,deadlock dbcp access node
JCR-505,0,tck abstractjcrtest fail if setupteardown can not remov children test node
JCR-1650,1,xpathquerybuild may not handl multipl jcrderef correctli
JCR-487,0,jcrfrozenuuid properti type refer instead string
JCR-2385,1,webdav nullpoint except while get tikka detector
JCR-2234,0,chang behavior javaxjcrvalu get method
JCR-1850,0,journal use buffer input output stream
JCR-1138,0,data store garbag collect
JCR-882,0,add more unit collect field
JCR-648,1,nullpointerexcept sessionitemstatemanag
JCR-471,0,creat resourc sensit cach item state
JCR-1804,0,ad function map and manag type enum
JCR-1678,1,nullpointerexcept constructor jcrdavexcept
JCR-1995,0,move log file target
JCR-1825,1,dbdatastor doesnt support concurr read
JCR-901,0,support synonym search
JCR-1750,1,creat qvalu stream stream not close
JCR-2177,1,methodnam throw unsupportedoperationexcept if not referenc
JCR-71,1,methodnam throw nullpointerexcept if search configur miss
JCR-2929,0,variou place do map lookup loop instead use entryset iter
JCR-797,1,typo deployjboss4xjcrdsxml file
JCR-1119,0,simplefieldshelp emit lot warn
JCR-3275,0,audit log
JCR-1767,1,xml serial jdk 14 broken mostli webdav
JCR-2061,0,jsr 283 refer and dereferenc properti valu
JCR-1538,0,patch add tostr nodeimpl and propertyimpl
JCR-2886,0,add sessionimplisadminorsystem
JCR-2631,0,move backward compat test trunk
JCR-158,0,textfilterservic use sun specif class
JCR-2816,1,repositori not unlock if version manag init fail and assert enabl
JCR-846,0,support db2 bundledbpersistencemanag
JCR-1504,1,MS excel mime type miss msexceltextextractor
JCR-201,1,contribbdb initi fail if directori doesnt exist
JCR-2,0,maven project
JCR-3110,1,methodnam might return non serializ properti definit
JCR-2705,0,reduc log level multiindex delet obsolet index
JCR-2706,0,evalu if membershipcach jcr2703 obsolet cach defaultprincipalprovid
JCR-2499,0,add simpl benchmark tool jcr2spi read perform
JCR-727,0,namespaceregistrytest use invalid uri namespac uri
JCR-2925,0,variou inner class maintain refer own class no reason
JCR-2813,1,overwrit cach entri warn
JCR-1434,1,spi descript methodnam
JCR-1792,1,jcrfrozenuuid doe not contain jcrcontent
JCR-2208,0,updat test so both queryxpath and querysql treat option featur
JCR-876,0,manageablecollectionutil should not throw unsupport jcrmap except
JCR-221,1,nosuchitemstateexcept if methodnam invok within transact
JCR-3067,0,remov timeout handl transactioncontext
JCR-541,1,npe methodnam
JCR-244,0,support contain queri wildcard prefix
JCR-1237,0,chang default valu respectdocumentord
JCR-1512,1,incorrect check replac import item collid id
JCR-726,0,improv methodnam
JCR-672,1,deadlock concurr savecheckin oper possibl
JCR-3026,0,davex remot ha perform bottleneck due limit 2 http connect
JCR-2230,0,jsr 283 evalu capabl
JCR-245,0,automat repositori shutdown
JCR-2994,0,add method remov map namespacemap
JCR-948,0,support jndi configur bundledbpersistencemanag
JCR-574,1,msexceltextfilt throw except repositori not startabl
JCR-3127,0,upgrad tika 010
JCR-1952,1,domexcept namespaceerr thrown export document view
JCR-596,0,keep jackrabbit jarpom updat ibiblio
JCR-1240,1,index segment onli commit close
JCR-1217,1,aggreg includ ignor if no primarytyp set
JCR-181,0,jcrserver should honor webdav request contenttyp and contentlanguag header
JCR-3052,1,spi2dav avoid reus same document repositoryserviceimpl
JCR-2255,0,activ storag path
JCR-1738,1,beanconfig may incorrectli throw configurationexcept
JCR-1747,0,classnam inmemori lucen index
JCR-265,1,bug textfilt and classload
JCR-2980,1,node have properti mark async extract should avail queri
JCR-2514,0,spi2dav drop qdefinitionimpl implement and use spicommon qdefinitionbuild
JCR-479,1,incorrect definit builtin node type nthierarchynod
JCR-49,1,sql queri jcrpath like foo onli select children
JCR-2770,0,initi size concurrentcach depend number segment avail processor
JCR-2681,1,xmlpersistancemanag doesnt preserv properti multivalu attribut
JCR-1327,0,spi pom improv
JCR-1591,0,jsr 283 nodetyp manag
JCR-2413,1,alreadyclosedexcept initi index creation
JCR-2864,0,use outofprocess text extract
JCR-621,0,creat jcrbrowser contrib project
JCR-2529,1,jcr2spi remov methodnam methodnam
JCR-889,0,add bundl support postgresql
JCR-1706,1,fix unexpect behavior methodnam
JCR-692,0,xmlpersistencemanag fail after creat too mani directori linux
JCR-2643,0,avoid item state read dure methodnam
JCR-1533,0,updat poi depend 302final
JCR-1203,0,reorgan test suit
JCR-1863,0,creat jackrabbitpar
JCR-454,1,queri document order fail result set size > cach hierarchi manag size
JCR-821,1,document view import iso 9075encod elementattribut name may lead illeg nodeproperti name
JCR-625,1,memori not freed up jackrabbitserv war redeploy tomcat
JCR-1609,0,jsr 283 new properti type
JCR-1179,1,event filter path not work specifi
JCR-1444,1,the getoutputstream memoryfilesystem class can replac folder newli creat file
JCR-2841,0,avoid path resolut case nonwildcard ace followup jcr2573
JCR-1175,0,test case all filesystem implement
JCR-1248,0,helper method escap illeg xpath search term
JCR-132,0,bindablerepositoryfactori requir exact resourc type
JCR-1947,0,jsr 283 node type attribut subtyp rule
JCR-1978,0,clean up spicommon pomxml
JCR-749,0,add myqsql ddl cluster databasejourn
JCR-2429,1,cluster broken due duplic cachingpersistencemanag interfac
JCR-3234,1,querystat getpopularqueri doesnt set proper posit
JCR-1575,0,patch cleanup unwant stream close isnt use
JCR-1213,0,uuiddocid cach doe not work properli becaus weakrefer combin new instanc combin indexread
JCR-786,0,oraclebundlepersistencemanag need special blob handl jdbc driver prior oracl 10
JCR-3161,0,add methodnam
JCR-2962,1,inputstream not be explicitli close
JCR-2246,0,deprecateremov unus filesystem featur such randomaccessoutputstream
JCR-2829,1,offset not work correctli usergroup queri restrict group member
JCR-1460,0,typo repositoryxml
JCR-437,1,restor node which ha opv=vers children fail if not version
JCR-66,0,refactor davsess acquisit jcrserver
JCR-2814,0,login perform drop use defaultaccessmanag
JCR-1323,1,when use methodnam and methodnam methodnam report wrong size
JCR-1797,0,spi methodnam should allow return entri outsid request tree
JCR-548,0,node type document tool ntdoc
JCR-694,0,remov queri handler idletim
JCR-1437,0,add framework perform test
JCR-2059,0,jsr 283 access propertynod session
JCR-2244,1,methodnam throw except
JCR-955,0,patch jackrabbitwebapp pomxml patch creat addit jar artifact
JCR-851,0,handl binari properti stream qvalu interfac
JCR-2876,0,classnam gettempfil miss dot tmp suffix
JCR-750,0,patch ad histori tab complet statu info command and mask password input jcrcommand
JCR-1984,0,usermanag limit set properti expos authorizableimpl
JCR-1957,0,move common valid check singl place
JCR-2169,1,bundledbpersistencemanag consistencyfix doesnt fix miss non system childnod entri root node
JCR-382,1,set webdav properti without valu caus npe davresourceimpl
JCR-2736,0,except messag authorizableimpl includ full traceback warn level
JCR-1915,0,methodnam should onli redefin childdefinit not cover new effect nt
JCR-2111,0,jsr 283 node identifi
JCR-2408,1,mixin remov except
JCR-3212,0,add tck test info map nodemov event node reorder
JCR-1178,0,rethrow except caus bundledbpersistencemanag
JCR-3107,0,speed up hierarchi cach initi
JCR-2738,0,allow methodnam throw except
JCR-1607,0,add namespacehelp jcrcommon
JCR-1887,0,msoffic text extractor offic 2007 file
JCR-2552,1,creat node type nthierarchynod deriv jcr 10 compliant repositori fail
JCR-1898,0,replac custom queryparserjjt
JCR-303,0,add jcrrmi document jackrabbit web site
JCR-3066,0,use onli one schedul repositori task
JCR-2534,1,jcrserver npe searchresourceimpl if pathvalu path null
JCR-3136,0,add m2e lifecycl map eclips indigo
JCR-2708,0,merg jcrbenchmark into perform test suit
JCR-1093,0,separ initi index creation multiindex construct
JCR-296,0,more detail beginn
JCR-717,0,upgrad slf4j 13
JCR-1717,0,configur occurr properti valu excerpt
JCR-653,0,some workspac test requir second workspac
JCR-1404,0,javadoc write and gener mvn
JCR-3009,1,prefix fulltext queri japanes chines charact fail match
JCR-3146,0,text extract may congest thread pool repositori
JCR-780,0,simultan updat multipl session might not appear journal
JCR-2417,1,repositoryexcept use bindvari jcrsql2 contain
JCR-2900,0,dbclustertest failur due network configur
JCR-2844,1,maxcount not work correctli usergroup queri restrict group member
JCR-2217,0,enabl datastor default configur
JCR-1113,0,refactor mapper descriptotread class
JCR-1963,0,determin properti state differ should skip binari valu
JCR-2266,0,skip deploy jackrabbitstandalon
JCR-1769,0,rfc4918 featur propfindinclud
JCR-975,0,methodnam call methodnam three time
JCR-584,0,improv handl concurr node modif
JCR-2537,0,spi2davex clear urilookup after remov node identifi uniqueid
JCR-398,0,maven2 repositori
JCR-75,0,jcr taglib
JCR-3138,0,skip sync delay chang found
JCR-3133,0,queri stat should use timeseri mechan
JCR-1948,0,let abstractismlockingtest test fail properli
JCR-2979,0,deprec methodnam method
JCR-159,1,jcrrmi unmarshalexcept call methodnam
JCR-1332,1,clone aggreg includ ignor if no primarytyp set
JCR-1561,0,new msoutlook messag extractor
JCR-1494,0,patch xpathquerybuild report mislead column number faulti queri
JCR-2995,0,jcr2spi creat changepol thread demand
JCR-3181,0,add test case recov broken version histori hierarchi
JCR-2116,0,jsr 283 builtin node type
JCR-2503,1,inconsist session and persist state after referentialintegrityexcept
JCR-2778,1,methodnam fail if mixin defin protect child node
JCR-507,0,tck nodetesttestmixintypesprotect incorrectli fail
JCR-54,0,remov jdom depend
JCR-408,1,rowiter view result queri onli return jcrpath column
JCR-2024,0,bundl cach not clear bundlepersistencemanag close
JCR-2506,0,stop text extract maxfieldlength limit reach
JCR-2490,1,jackrabbit wrongli think nodetyp chang nodetyp reregistr
JCR-3174,1,destin uri should normal
JCR-1824,0,chang log level text extractor timeout
JCR-3115,1,version fixup leav persist state node cant made version again
JCR-330,0,includ readm file gener jar file
JCR-2478,0,improv log lazyitemiteratorprefetchnext
JCR-2883,1,methodnam and methodnam should check abil modifi childrencollect parent node
JCR-385,1,classcastexept execut union queri
JCR-624,1,outofmemoryerror when repeat login and logout mani time
JCR-238,1,methodnam caus 2 node same workspac have same version histori
JCR-2869,1,accesscontrolmanagersetpolici may fail new applic polici despit jcrmodifyaccesscontrol privileg be grant
JCR-1954,0,datastor methodnam should option
JCR-2852,0,support multiselector OR constraint join queri
JCR-2563,0,add methodnam groupid method
JCR-285,0,linesepar differ caus predefinednodetypetest fail differ oper system
JCR-474,0,introduc securityconfig better extens
JCR-2317,0,lower log level index updat queue
JCR-396,1,rmi publish repositori use jcrrmi librari get lost over time
JCR-1691,0,includ new old mimetyp openofficetextextractor can handl
JCR-2002,0,support system properti defin defaulttransactiontimeout xasess
JCR-832,1,bundledbpersistencemanag doe not free blobstor resourc
JCR-1649,0,separ notic and licens binari and sourc packag
JCR-1204,0,redesign spi observ
JCR-1454,1,nullpointerexcept may thrown tri enumer observ event listen
JCR-3095,1,move oper may turn AC cach stale
JCR-761,1,jca build failur j2ee 13
JCR-1559,1,null pointer except while look davproperti hasnt been set
JCR-3027,1,jcr server ha concurr issu classnam intern hashmap cach
JCR-957,0,set jcr and servletapi depend scope provid
JCR-1592,0,jsr 283 activ
JCR-1177,0,move jackrabbittrunkcontrib jackrabbitsandbox
JCR-455,1,methodnam can call twice and without prepar
JCR-1251,0,descendantselfaxisqueri creat too mani object instanc
JCR-3139,1,miss sync methodnam can caus concurrentmodificationexcept
JCR-998,0,annot base implement jackrabbit ocm
JCR-891,0,add importexport tool
JCR-400,0,proppatch error marshal resourc cant modifi gener
JCR-280,1,jcrserver illegalargumentexcept retriev datehead
JCR-2004,0,updat spi lock match jcr 20
JCR-2865,1,dead lock defaultismlock
JCR-2270,1,restor delet version doe not work throw except
JCR-272,1,remov version throw javaxjcrreferentialintegrityexcept
JCR-2432,1,escap colon statement jcrcontain
JCR-2569,0,implement jcrjackrabbit repositori uri
JCR-3076,0,mandatori authent prevent webdav client connect
JCR-1877,0,spi2dav sandbox project should put into common releas cycl
JCR-2236,1,malform excerpt if content contain markup and no highlight found
JCR-2836,0,unclos thread jackrabbit
JCR-2138,1,prevent persist faulti backrefer
JCR-1798,0,jcr2spi avoid individu item reload upon methodnam
JCR-160,1,queri index not sync workspac
JCR-1627,0,pomxml sandboxspi ha wrong scm url
JCR-614,0,weird lock behaviour cachinghierarchymanag
JCR-242,1,registr new namespac doe not respect exist session map
JCR-3222,0,allow servlet filter specifi custom session provid
JCR-1345,1,classcastexcept updat properti use webdav
JCR-247,0,child axi support xpath predic
JCR-333,1,nodetypedef depend supertyp order
JCR-973,1,xml import use maco X webdav client doe not work
JCR-2188,0,parallel test
JCR-1159,0,spi improv descript lock method repositoryservic
JCR-2887,0,split privilegeregistri persess manag instanc and repositori level registri
JCR-1543,0,improv reliabl canaddmixin
JCR-8,0,multipl propertydef same name not possibl
JCR-788,0,upgrad lucen 22
JCR-1658,1,execut queri throw methodnam level 1 onli implement
JCR-32,1,sysview exportimport multivalu properti seem not work
JCR-1233,0,creat classnam
JCR-3184,0,extend consistencycheck api allow adopt orphan node tobespecifi parent node
JCR-373,0,all refer incub need replac new locat
JCR-353,1,transientrepositori doe not shutdown if first login fail
JCR-125,1,repositori hold onto session instanc after logout
JCR-1331,0,improp deprec lock class
JCR-1739,0,Do not use delet anymor
JCR-306,0,repositoryconfig should use setter it intern compon
JCR-39,1,document view methodnam fail protect properti jcrprimarytyp
JCR-1580,0,typo propertydefinitiontempl
JCR-929,1,under heavi load cluster http thread block and stall request
JCR-1095,0,referencespropertytest cant deal multivalu refer properti
JCR-553,1,problem jcrserverprojectproperti depend
JCR-2026,1,dbdatastor garbag collect deadlock
JCR-429,1,session scope lock not alway remov methodnam
JCR-2206,0,replac nodereferencesid nodeid
JCR-772,1,merg between workspac fail
JCR-2862,1,jackrabbit log nullpointerexcept shutdown if version manag wasnt initi
JCR-270,1,import drop jcrxmlcharact field after larg jcrxmlcharact entri
JCR-1550,0,remov methodnam sinc redund
JCR-898,0,improv excerpt fragment
JCR-568,1,incorrect jcruuid frozen subnod
JCR-2810,1,error creat db2 tabl journal
JCR-3172,0,implement persist event eventjourn
JCR-1545,1,webapp troubleshootingjsp fail
JCR-2716,0,oracledatabasejourn should assum oracl default
JCR-10,1,methodnam might creat new transient properti
JCR-1295,0,tablespac filegroup support MS sql server
JCR-1523,0,patch png apng mng text extractor
JCR-1495,1,methodnam throw classcastexcept
JCR-2287,1,mandatori jcractiv node miss after upgrad
JCR-2048,1,workspac shut down while creat initi index
JCR-1359,1,ad node concurr run session caus except
JCR-2672,0,cach also fail princip lookup
JCR-2327,0,methodnam too slow
JCR-2772,0,replac extend mixin it supertyp problemat
JCR-304,0,set up releas goal maven
JCR-95,0,build instruct contribut
JCR-2038,0,lower log level oajjcr2spiquerynodeiteratorimpl
JCR-2063,1,filedatastor garbag collect can delet file still need
JCR-415,0,enhanc index binari content
JCR-2684,1,set methodnam pass result total return neg methodnam instead zero
JCR-3019,0,methodnam should use session instead sessionimpl
JCR-1765,0,config make all element secur configur option
JCR-2832,1,crash ad node cluster big journal psql DB
JCR-1081,0,bad test assumpt classnam
JCR-705,1,pdftextextractor doe not close temp file case error
JCR-915,1,invalid journal record appear read dure sync oper
JCR-1085,0,remov unus methodnam method
JCR-1430,0,mvn eclipseeclips inconsist
JCR-2837,1,test failur jcrrmi and jcr2dav
JCR-68,1,methodnam doe not return lock holder
JCR-2940,1,privilegedefinit should implement equal and hashcod
JCR-594,0,it not possibl regist event listen filter mixin supertyp
JCR-1025,0,node type manag subproject default namespac should emtpi
JCR-835,0,java 14 compil error eclips
JCR-958,0,use jackrabbitjcrcommon jackrabbitjcrrmi
JCR-3132,0,test tool updat
JCR-602,0,importxml still depend xerc
JCR-865,0,jcr map upgrad maven 2
JCR-120,1,jackrabbit fail shutdown properli tomcat shut down
JCR-1200,0,allow spi implement comput default valu autocr properti
JCR-3248,0,timeouthandl visitor should extract into dedic class
JCR-2890,1,deadlock aclentrycollector itemmanag
JCR-343,0,jcrserver reportinit limit report interfac deltav compliant resourc
JCR-1679,1,simpl webdav dir same name repositori ha incorrect behavior
JCR-940,0,add db connect autoconnect bundledbpersistencemanag
JCR-2710,0,add support larg number user group
JCR-758,1,queryresult methodnam return wrong size result after I implement my own accessmanag
JCR-514,0,tck nodeorderablechildnodestest test node order even if node type doesnt support child node order
JCR-755,0,add bundl persist manag
JCR-193,0,multistatu respons proppatch copi jcr175
JCR-1413,0,patch retain except stack trace
JCR-1143,1,nullpointerexcept classdescriptor
JCR-1756,0,includ ocm main jackrabbit build use java 5
JCR-945,0,use correct version number repositori descriptor
JCR-1090,1,superflu andquerynod queri tree built sql parser
JCR-1448,1,ntversionedchild problem
JCR-207,1,move lock node remov lock state
JCR-2320,0,real inmemori repositori
JCR-2106,1,systemsess creat garbagecollector not log out
JCR-1142,1,ocm fail npe classdescriptor isnt found
JCR-2261,0,enabl filesystem unit test
JCR-3007,1,setproperti access control evalu doe not properli cope XA transact
JCR-525,0,tck textnodetest and jcrxmltextjcrxmlcharact
JCR-2632,1,concurr methodnam oper failur
JCR-1883,1,move node disappear
JCR-1063,0,disabl consist check per default
JCR-896,0,unnecessari pars name valu
JCR-962,1,deadlock concurrentversioningwithtransactionstest
JCR-2824,0,add repositoryexcept jackrabbitaccesscontrollistgetrestrictionnam and getrestrictiontyp
JCR-2174,0,remov redund methodnam method
JCR-632,1,versionmanag lock not releas some circumst
JCR-2016,0,methodnam log incorrect error
JCR-2978,0,add accessor parent nodeinfobuilderpropertyinfobuild
JCR-809,0,mislead method name setvaluebinarytest
JCR-2774,0,access control repositori level api oper
JCR-1719,0,make extract session userid subject configur
JCR-530,0,add file gener eclips maven svnignor
JCR-1998,0,initi hierarchi cach startup
JCR-1539,0,spi get rid unus method methodnam
JCR-815,1,sqlexcept oraclebundl PM name index
JCR-59,1,methodnam doe not includ type convers
JCR-544,1,jcrserver methodnam not map correctli
JCR-715,0,miss jackrabbitrmiservicexml jackrabbitjcrrmi121jar
JCR-145,0,document order result node should configur
JCR-1111,0,access version histori result read all version version node
JCR-1817,0,core mislead method name workspac and session move283 copy283 clone283
JCR-2140,0,jsr 283 configur and baselin
JCR-917,0,migrat maven 2 other ocm subproject
JCR-410,0,jcrserver code depend log4j directli
JCR-816,1,mssql and mysql bunld PM schema miss definit name index
JCR-858,1,notqueri doe not implement methodnam
JCR-1503,0,typo repositoryxml
JCR-3218,0,userimport should trigger execut authorizableact case usergroup creation
JCR-1913,0,use configur credenti repositoryfactoryimpltest
JCR-1097,0,move xasess interfac jackrabbitapi
JCR-1365,0,queri path constraint like foobar do not scale
JCR-131,0,remov old hook implement hard link
JCR-711,1,select doe not return declar properti node type from claus
JCR-57,1,methodnam might caus classnotfoundexcept
JCR-375,1,jcrencod not respect nodeindex
JCR-33,1,sysview import doe not resolv refer
JCR-1718,0,repository15dtd chang order main element
JCR-2587,0,coarser granular node type unregistr notif
JCR-532,1,incorrect iter posit jcrrmi skip larg number entri
JCR-704,0,enabl mavensourceplugin
JCR-164,1,shareditemstatemanag not properli synchron
JCR-2543,1,spi2dav queri offset not respect
JCR-2835,0,poor perform isdescendantnod sql 2 queri
JCR-545,0,new method nodetypemanagerimpl reregist nodetyp
JCR-1922,0,valid searchindex configur
JCR-2749,0,close session twice shouldnt write warn log
JCR-980,1,singl quot contain function not pars correctli
JCR-380,0,run tck jackrabbit 10rc3
JCR-2152,0,valueformat should provid method getjcrstr
JCR-481,0,check option featur test case wrong
JCR-420,1,nullpointerexcept delet properti type refer
JCR-1226,0,serverqueri doe not use remoteadapterfactori creat serverqueryresult
JCR-801,0,support singleworkspac repositori
JCR-2895,0,methodnam should return unmodifi subject
JCR-684,0,the servletapi depend scope should provid jackrabbitjcrserv
JCR-884,1,databasejourn assign same revis id differ revis
JCR-447,1,deadlock concurr commitlock
JCR-1696,0,add plaintextextractor default configur transientrepositori
JCR-2055,0,repositorystub implement jackrabbitcor
JCR-2975,0,make iteminfobuild name space awar
JCR-719,1,xpath parser ignor parent axi
JCR-2121,0,use javautiluuid
JCR-428,1,methodnam might discard earli
JCR-2276,1,classnam wrong valu type nodeiterators attribut
JCR-2458,0,allow basic regexp namespac prefix indexrul
JCR-1289,0,error report page jackrabbitwebapp
JCR-105,0,methodnam should take context argument
JCR-166,1,version node importxml fail
JCR-4,0,jira notif
JCR-122,1,can not put chang resourc simpl webdav server
JCR-1920,1,custom loginmodul configur broken 150
JCR-3178,0,improv error messag index aggreg
JCR-670,0,localnamespacemap doe not make use namecach namespaceregistryimpl
JCR-1576,0,remov repositoryservic methodnam
JCR-1439,1,move method return error 412 precondit fail
JCR-1021,0,move repositori home directori into target directori
JCR-912,1,overlappingfilelockexcept jre 16
JCR-368,0,add support simpl test case
JCR-2415,0,updat lucen 30
JCR-2573,0,perform AC evalu
JCR-1176,0,memoryfilesystem differ other filesystem
JCR-3046,0,improv except handl observ changepol
JCR-142,0,allow subclass nodetyperead
JCR-448,1,move node while index merg lead inconsist index
JCR-668,0,allow pseudo properti queri relat
JCR-384,1,chang jcr313 introduc dbtransact problem
JCR-2470,0,includ jackrabbitjcrrmi and jackrabbitjcrservlet main trunk
JCR-826,0,methodnam reli methodnam ntbase
JCR-1527,0,support maxdb sapsb databas
JCR-1585,0,remov call methodnam test
JCR-1793,0,namespac handl abstractsess should synchron
JCR-655,0,propertyreadmethodstest should also work name properti
JCR-243,0,expos shutdown method classnam
JCR-2231,0,avoid item state read dure methodnam
JCR-342,0,jcrserver methodnam miss
JCR-1985,1,nullpointerexcept methodnam if no datastor configur
JCR-197,0,index merg should run separ thread
JCR-1937,0,automat licens header check use apach rat plugin
JCR-2258,0,unclos session test case
JCR-2578,0,deprec xasess
JCR-2423,0,make jackrabbit repositori dtd easier extend
JCR-1408,1,invalid queri result use jcrlike case transform function and pattern not start wildcard
JCR-886,1,index recoveri may fail illegalargumentexcept
JCR-2262,0,classnam creat versioncontrolledresourc instanc regardless mixversion statu
JCR-1683,0,jcr2spi move test execut spi2jcr
JCR-2171,1,deadlock shareditemstatemanag methodnam and methodnam
JCR-3001,1,descendantselfaxisqueri may fail ioexcept session ha limit access
JCR-971,1,documentviewexportvisitor class incorrectli handl xml escap element name
JCR-348,0,add automat default configur
JCR-753,0,creation javadoc fail jackrabbitjcrserv
JCR-1566,1,data store db2 fail creat tabl
JCR-1040,1,jcr2spi remov node oper miss submit spi batch
JCR-892,1,xml export stream doesnt initi transformerhandl properli
JCR-79,1,eventfilt miss event same nodetyp
JCR-2800,0,implement search facil user and group
JCR-3081,0,add methodnam symmetri jcr3037
JCR-485,0,tck doe not clean 2nd workspac dure methodnam
JCR-1069,0,serializationtest and abstractimportxmltest leak temporari file
JCR-2259,0,remov unus method methodnam
JCR-1674,0,provid mean except handl querynodevisitor implement
JCR-1188,0,webdav allow extens mimeresolv configur
JCR-2265,0,abstractreadablerepositoryservic should pass credenti createsessioninfo
JCR-2746,1,sleep possibl endless loop observationdispatch
JCR-3075,1,incorrect html excerpt gener queri japanes text content
JCR-2759,0,collaps nest OR express
JCR-179,1,proppatch simpl webdav server fail 403 forbidden error
JCR-1964,1,virtualnodetypestateprovid creat propertyst type = methodnam
JCR-2176,1,classnam doe not set requir type
JCR-2795,0,initi seededsecurerandom may slow
JCR-2223,1,mssqlfilesystem jndi sever configur issu
JCR-1409,1,pathfactoryimpl creat illeg path object
JCR-2301,0,cnd support jackrabbitjcrcommon
JCR-3036,1,webdavdavex servlet suscept csrf attack
JCR-2879,0,sql azur support cluster index
JCR-743,1,XA transact recoveri
JCR-890,0,concurr readonli access session
JCR-446,0,prevent login dure repositori shutdown
JCR-109,1,contrib rmi notserializableexcept
JCR-2594,0,make cach limit configur
JCR-1805,0,trim whitespac paramet name configur file
JCR-582,0,No support oracl schema
JCR-3229,0,filerevis should have flag control whether sync file everi write
JCR-2695,0,jackrabbit perform test suit
JCR-1072,0,spicommon methodnam fail due chang made jcr1018
JCR-451,0,propertytyperegistri should also yield if properti multivalu
JCR-967,0,onli search index jcrsystem tree if need
JCR-1231,0,jcr2spi unneed call getpropertyinfo upon creat new nodest
JCR-906,0,introduc similar function
JCR-1775,0,transactionsaf version
JCR-226,1,methodnam throw if lock aliv
JCR-256,0,improv jcr decor jcrext
JCR-1282,0,publish jackrabbitocm dtd
JCR-2613,1,nosuchitemstateexcept checkin after removevers XA environ
JCR-2352,1,search result not order
JCR-1316,0,ID field descriptor not inherit case uuid field descriptor
JCR-1398,1,patch methodnam use faulti logic
JCR-2100,0,jackrabbitjcrtest should still base java 14
JCR-457,1,path return methodnam not absolut
JCR-283,1,methodnam uri might accident remov namespac certain situat
JCR-1497,0,incorrect decodedattributevalu abstractimportxmltest
JCR-2477,0,log trace wrapper upgrad jcr api 20
JCR-1024,0,onli load root node definit requir
JCR-2019,0,spi2davex some valu factori test spi test suit fail
JCR-3266,1,jcrsql2 queri multipl column result onli return last column use methodnam
JCR-1699,0,Do not log warn coerc valu queri not possibl
JCR-677,0,Do not fulltext index jcruuid properti
JCR-3004,0,check if davrequest ha label header befor check if it versioncontrol
JCR-1737,0,jsp page compil error depoy use oc4j
JCR-363,0,methodnam implement not accord specif
JCR-1303,0,miss derbi depend
JCR-3080,0,add methodnam newpw string oldpw
JCR-2805,0,jackrabbit utilit upgrad jackrabbit 210
JCR-225,0,methodnam javadoc doe not correspond execut code
JCR-2115,0,jsr 283 properti type
JCR-190,0,cach queryhandl doe not scale well
JCR-1315,0,add googl analyt jackrabbit web site
JCR-1745,0,mark pend node indexingqueu directli index
JCR-1356,0,document inherit node type attribut such order
JCR-1110,0,getreferencesnodetest test assumpt
JCR-627,1,deprec serial doe not properli deleg method call
JCR-918,0,avoid infinit recurs object model ha cycl
JCR-15,1,methodnam ignor statu store
JCR-2553,1,spi2davex batch fail createmodifi properti nonascii charact name
JCR-3047,0,operandevalu should abl handl node well not just row
JCR-327,1,mixin supertyp do not appear queryabl
JCR-2817,0,upgrad tika 08
JCR-261,1,iter remov samenam sibl node might under certain circumst throw unexpect except
JCR-2752,1,the jackrabbitpool thread prevent process stop
JCR-1068,0,methodnam test assumpt
JCR-536,0,session leak api test case
JCR-1726,0,hudson build doesnt detect java 5 class refer
